,pokemon_name,skill_name
16476,クヌギダマ,すてみタックル
16477,クヌギダマ,でんじふゆう
16478,クヌギダマ,ヘビーボンバー
16479,クヌギダマ,でんじほう
16480,クヌギダマ,どくびし
16481,クヌギダマ,とっしん
16482,クヌギダマ,まもる
16483,クヌギダマ,むしのていこう
16484,クヌギダマ,とびつく
16485,クヌギダマ,からげんき
16486,クヌギダマ,じならし
16487,クヌギダマ,スピードスター
16488,クヌギダマ,がんせきふうじ
16489,クヌギダマ,ベノムショック
16490,クヌギダマ,こらえる
16491,クヌギダマ,にほんばれ
16492,クヌギダマ,あまごい
16493,クヌギダマ,すなあらし
16494,クヌギダマ,あなをほる
16495,クヌギダマ,のしかかり
16496,クヌギダマ,ねごと
16497,クヌギダマ,タネばくだん
16498,クヌギダマ,リフレクター
16499,クヌギダマ,ひかりのかべ
16500,クヌギダマ,ロックブラスト
16501,クヌギダマ,どくづき
16502,クヌギダマ,ねむる
16503,クヌギダマ,いわなだれ
16504,クヌギダマ,まきびし
16505,クヌギダマ,どくびし
16506,クヌギダマ,みがわり
16507,クヌギダマ,てっぺき
16508,クヌギダマ,ドリルライナー
16509,クヌギダマ,ギガドレイン
16510,クヌギダマ,ステルスロック
16511,クヌギダマ,アイススピナー
16512,クヌギダマ,てだすけ
16513,クヌギダマ,きしかいせい
16514,クヌギダマ,むしのさざめき
16515,クヌギダマ,ソーラービーム
16516,クヌギダマ,テラバースト
16517,クヌギダマ,じたばた
16518,クヌギダマ,スピードスター
16519,クヌギダマ,カウンター
16520,クヌギダマ,どくびし
16521,クヌギダマ,すなじごく
16522,クヌギダマ,パワートリック
16523,クヌギダマ,ミサイルばり
16524,フォレトス,ヘビーボンバー
16525,フォレトス,でんじふゆう
16526,フォレトス,たいあたり
16527,フォレトス,まもる
16528,フォレトス,じばく
16529,フォレトス,むしくい
16530,フォレトス,とっしん
16531,フォレトス,こうそくスピン
16532,フォレトス,ころがる
16533,フォレトス,のろい
16534,フォレトス,まきびし
16535,フォレトス,でんじほう
16536,フォレトス,どくびし
16537,フォレトス,しっぺがえし
16538,フォレトス,だいばくはつ
16539,フォレトス,てっぺき
16540,フォレトス,ジャイロボール
16541,フォレトス,すてみタックル
16542,フォレトス,とっしん
16543,フォレトス,まもる
16544,フォレトス,むしのていこう
16545,フォレトス,とびつく
16546,フォレトス,からげんき
16547,フォレトス,じならし
16548,フォレトス,スピードスター
16549,フォレトス,がんせきふうじ
16550,フォレトス,ベノムショック
16551,フォレトス,こらえる
16552,フォレトス,ボルトチェンジ
16553,フォレトス,にほんばれ
16554,フォレトス,あまごい
16555,フォレトス,すなあらし
16556,フォレトス,スマートホーン
16557,フォレトス,あなをほる
16558,フォレトス,のしかかり
16559,フォレトス,ねごと
16560,フォレトス,タネばくだん
16561,フォレトス,リフレクター
16562,フォレトス,ひかりのかべ
16563,フォレトス,ロックブラスト
16564,フォレトス,でんじは
16565,フォレトス,どくづき
16566,フォレトス,ねむる
16567,フォレトス,いわなだれ
16568,フォレトス,ボディプレス
16569,フォレトス,まきびし
16570,フォレトス,どくびし
16571,フォレトス,ラスターカノン
16572,フォレトス,アイアンヘッド
16573,フォレトス,みがわり
16574,フォレトス,てっぺき
16575,フォレトス,ドリルライナー
16576,フォレトス,ギガドレイン
16577,フォレトス,ステルスロック
16578,フォレトス,ヘビーボンバー
16579,フォレトス,アイススピナー
16580,フォレトス,てだすけ
16581,フォレトス,だいちのちから
16582,フォレトス,きしかいせい
16583,フォレトス,じしん
16584,フォレトス,ストーンエッジ
16585,フォレトス,ギガインパクト
16586,フォレトス,むしのさざめき
16587,フォレトス,はかいこうせん
16588,フォレトス,ソーラービーム
16589,フォレトス,てっていこうせん
16590,フォレトス,テラバースト
16591,フォレトス,じたばた
16592,フォレトス,スピードスター
16593,フォレトス,カウンター
16594,フォレトス,どくびし
16595,フォレトス,すなじごく
16596,フォレトス,パワートリック
16597,フォレトス,ミサイルばり
16598,ストライク,にらみつける
16599,ストライク,でんこうせっか
16600,ストライク,れんぞくぎり
16601,ストライク,みねうち
16602,ストライク,つばさでうつ
16603,ストライク,かげぶんしん
16604,ストライク,ダブルアタック
16605,ストライク,きりさく
16606,ストライク,きあいだめ
16607,ストライク,こうそくいどう
16608,ストライク,エアスラッシュ
16609,ストライク,シザークロス
16610,ストライク,つるぎのまい
16611,ストライク,バレットパンチ
16612,ストライク,メタルクロー
16613,ストライク,てっぺき
16614,ストライク,アイアンヘッド
16615,ストライク,いわなだれ
16616,ストライク,うちおとす
16617,ストライク,とっしん
16618,ストライク,こうそくいどう
16619,ストライク,こわいかお
16620,ストライク,まもる
16621,ストライク,アクロバット
16622,ストライク,むしのていこう
16623,ストライク,どろぼう
16624,ストライク,くさわけ
16625,ストライク,とびつく
16626,ストライク,からげんき
16627,ストライク,つばめがえし
16628,ストライク,スピードスター
16629,ストライク,エアカッター
16630,ストライク,こらえる
16631,ストライク,にほんばれ
16632,ストライク,あまごい
16633,ストライク,みねうち
16634,ストライク,かわらわり
16635,ストライク,とんぼがえり
16636,ストライク,エアスラッシュ
16637,ストライク,ねごと
16638,ストライク,ひかりのかべ
16639,ストライク,ねむる
16640,ストライク,つるぎのまい
16641,ストライク,みがわり
16642,ストライク,シザークロス
16643,ストライク,おいかぜ
16644,ストライク,てだすけ
16645,ストライク,バトンタッチ
16646,ストライク,きしかいせい
16647,ストライク,ギガインパクト
16648,ストライク,むしのさざめき
16649,ストライク,はかいこうせん
16650,ストライク,インファイト
16651,ストライク,テラバースト
16652,ストライク,フェイント
16653,ストライク,カウンター
16654,ストライク,ファストガード
16655,ストライク,きりばらい
16656,ストライク,つじぎり
16657,ハッサム,こうそくいどう
16658,ハッサム,エアスラッシュ
16659,ハッサム,れんぞくぎり
16660,ハッサム,つばさでうつ
16661,ハッサム,みねうち
16662,ハッサム,にらみつける
16663,ハッサム,でんこうせっか
16664,ハッサム,バレットパンチ
16665,ハッサム,メタルクロー
16666,ハッサム,かげぶんしん
16667,ハッサム,ダブルアタック
16668,ハッサム,きりさく
16669,ハッサム,きあいだめ
16670,ハッサム,てっぺき
16671,ハッサム,アイアンヘッド
16672,ハッサム,シザークロス
16673,ハッサム,つるぎのまい
16674,ハッサム,とっしん
16675,ハッサム,こうそくいどう
16676,ハッサム,こわいかお
16677,ハッサム,まもる
16678,ハッサム,アクロバット
16679,ハッサム,むしのていこう
16680,ハッサム,どろぼう
16681,ハッサム,くさわけ
16682,ハッサム,とびつく
16683,ハッサム,からげんき
16684,ハッサム,つばめがえし
16685,ハッサム,メタルクロー
16686,ハッサム,スピードスター
16687,ハッサム,エアカッター
16688,ハッサム,なげつける
16689,ハッサム,こらえる
16690,ハッサム,にほんばれ
16691,ハッサム,あまごい
16692,ハッサム,すなあらし
16693,ハッサム,みねうち
16694,ハッサム,かわらわり
16695,ハッサム,とんぼがえり
16696,ハッサム,ねごと
16697,ハッサム,ひかりのかべ
16698,ハッサム,ねむる
16699,ハッサム,つるぎのまい
16700,ハッサム,ラスターカノン
16701,ハッサム,アイアンヘッド
16702,ハッサム,みがわり
16703,ハッサム,てっぺき
16704,ハッサム,シザークロス
16705,ハッサム,おいかぜ
16706,ハッサム,てだすけ
16707,ハッサム,バトンタッチ
16708,ハッサム,きしかいせい
16709,ハッサム,ギガインパクト
16710,ハッサム,むしのさざめき
16711,ハッサム,はかいこうせん
16712,ハッサム,インファイト
16713,ハッサム,てっていこうせん
16714,ハッサム,テラバースト
16715,ハッサム,フェイント
16716,ハッサム,ファストガード
16717,ハッサム,カウンター
16718,ハッサム,きりばらい
16719,ハッサム,つじぎり
16720,ヘラクロス,かわらわり
16721,ヘラクロス,じごくづき
16722,ヘラクロス,つっぱり
16723,ヘラクロス,にらみつける
16724,ヘラクロス,たいあたり
16725,ヘラクロス,みだれづき
16726,ヘラクロス,こらえる
16727,ヘラクロス,つばめがえし
16728,ヘラクロス,つのでつく
16729,ヘラクロス,カウンター
16730,ヘラクロス,ミサイルばり
16731,ヘラクロス,あばれる
16732,ヘラクロス,つるぎのまい
16733,ヘラクロス,メガホーン
16734,ヘラクロス,インファイト
16735,ヘラクロス,とっしん
16736,ヘラクロス,まもる
16737,ヘラクロス,けたぐり
16738,ヘラクロス,むしのていこう
16739,ヘラクロス,どろぼう
16740,ヘラクロス,くさわけ
16741,ヘラクロス,とびつく
16742,ヘラクロス,からげんき
16743,ヘラクロス,つばめがえし
16744,ヘラクロス,じならし
16745,ヘラクロス,がんせきふうじ
16746,ヘラクロス,なげつける
16747,ヘラクロス,こらえる
16748,ヘラクロス,にほんばれ
16749,ヘラクロス,あまごい
16750,ヘラクロス,スマートホーン
16751,ヘラクロス,あなをほる
16752,ヘラクロス,タネマシンガン
16753,ヘラクロス,みねうち
16754,ヘラクロス,かわらわり
16755,ヘラクロス,シャドークロー
16756,ヘラクロス,ビルドアップ
16757,ヘラクロス,のしかかり
16758,ヘラクロス,ねごと
16759,ヘラクロス,ロックブラスト
16760,ヘラクロス,ねむる
16761,ヘラクロス,いわなだれ
16762,ヘラクロス,つるぎのまい
16763,ヘラクロス,まきびし
16764,ヘラクロス,みがわり
16765,ヘラクロス,てっぺき
16766,ヘラクロス,てだすけ
16767,ヘラクロス,きしかいせい
16768,ヘラクロス,じしん
16769,ヘラクロス,ストーンエッジ
16770,ヘラクロス,ギガインパクト
16771,ヘラクロス,きあいだま
16772,ヘラクロス,むしのさざめき
16773,ヘラクロス,はかいこうせん
16774,ヘラクロス,インファイト
16775,ヘラクロス,テラバースト
16776,ヘラクロス,かたくなる
16777,ヘラクロス,じたばた
16778,ヘラクロス,フェイント
16779,ヘラクロス,すてみタックル
16780,ヘラクロス,ちきゅうなげ
16781,ヘラクロス,つじぎり
16782,ヒラヒナ,なきごえ
16783,ヒラヒナ,つつく
16784,ヒラヒナ,ねんりき
16785,ヒラヒナ,つぶらなひとみ
16786,ヒラヒナ,チャームボイス
16787,ヒラヒナ,でんこうせっか
16788,ヒラヒナ,サイケこうせん
16789,ヒラヒナ,ついばむ
16790,ヒラヒナ,こうそくいどう
16791,ヒラヒナ,さわぐ
16792,ヒラヒナ,ドリルくちばし
16793,ヒラヒナ,フェザーダンス
16794,ヒラヒナ,ルミナコリジョン
16795,ヒラヒナ,マジカルシャイン
16796,ヒラヒナ,サイコキネシス
16797,ヒラヒナ,とっておき
16798,ヒラヒナ,とっしん
16799,ヒラヒナ,こうそくいどう
16800,ヒラヒナ,どろかけ
16801,ヒラヒナ,まもる
16802,ヒラヒナ,サイケこうせん
16803,ヒラヒナ,あやしいひかり
16804,ヒラヒナ,どろぼう
16805,ヒラヒナ,チャームボイス
16806,ヒラヒナ,とびつく
16807,ヒラヒナ,からげんき
16808,ヒラヒナ,スピードスター
16809,ヒラヒナ,アシストパワー
16810,ヒラヒナ,こらえる
16811,ヒラヒナ,にほんばれ
16812,ヒラヒナ,あまごい
16813,ヒラヒナ,すなあらし
16814,ヒラヒナ,サイコショック
16815,ヒラヒナ,しねんのずつき
16816,ヒラヒナ,とんぼがえり
16817,ヒラヒナ,イカサマ
16818,ヒラヒナ,ねごと
16819,ヒラヒナ,タネばくだん
16820,ヒラヒナ,リフレクター
16821,ヒラヒナ,ひかりのかべ
16822,ヒラヒナ,ねむる
16823,ヒラヒナ,スキルスワップ
16824,ヒラヒナ,みがわり
16825,ヒラヒナ,トリック
16826,ヒラヒナ,サイコキネシス
16827,ヒラヒナ,めいそう
16828,ヒラヒナ,てだすけ
16829,ヒラヒナ,バトンタッチ
16830,ヒラヒナ,サイコフィールド
16831,ヒラヒナ,トリックルーム
16832,ヒラヒナ,テラバースト
16833,ヒラヒナ,はねやすめ
16834,ヒラヒナ,さいみんじゅつ
16835,ヒラヒナ,サイドチェンジ
16836,クエスパトラ,ドリルくちばし
16837,クエスパトラ,フェザーダンス
16838,クエスパトラ,なきごえ
16839,クエスパトラ,つつく
16840,クエスパトラ,ねんりき
16841,クエスパトラ,つぶらなひとみ
16842,クエスパトラ,チャームボイス
16843,クエスパトラ,でんこうせっか
16844,クエスパトラ,サイケこうせん
16845,クエスパトラ,ついばむ
16846,クエスパトラ,こうそくいどう
16847,クエスパトラ,さわぐ
16848,クエスパトラ,ルミナコリジョン
16849,クエスパトラ,マジカルシャイン
16850,クエスパトラ,サイコキネシス
16851,クエスパトラ,とっておき
16852,クエスパトラ,とっしん
16853,クエスパトラ,こうそくいどう
16854,クエスパトラ,どろかけ
16855,クエスパトラ,まもる
16856,クエスパトラ,けたぐり
16857,クエスパトラ,サイケこうせん
16858,クエスパトラ,あやしいひかり
16859,クエスパトラ,どろぼう
16860,クエスパトラ,チャームボイス
16861,クエスパトラ,とびつく
16862,クエスパトラ,からげんき
16863,クエスパトラ,つばめがえし
16864,クエスパトラ,たたりめ
16865,クエスパトラ,スピードスター
16866,クエスパトラ,アシストパワー
16867,クエスパトラ,ナイトヘッド
16868,クエスパトラ,こらえる
16869,クエスパトラ,にほんばれ
16870,クエスパトラ,あまごい
16871,クエスパトラ,すなあらし
16872,クエスパトラ,サイコショック
16873,クエスパトラ,しねんのずつき
16874,クエスパトラ,とんぼがえり
16875,クエスパトラ,イカサマ
16876,クエスパトラ,のしかかり
16877,クエスパトラ,ねごと
16878,クエスパトラ,タネばくだん
16879,クエスパトラ,リフレクター
16880,クエスパトラ,ひかりのかべ
16881,クエスパトラ,マジカルシャイン
16882,クエスパトラ,ねむる
16883,クエスパトラ,ラスターカノン
16884,クエスパトラ,スキルスワップ
16885,クエスパトラ,みがわり
16886,クエスパトラ,トリック
16887,クエスパトラ,シャドーボール
16888,クエスパトラ,ハイパーボイス
16889,クエスパトラ,エナジーボール
16890,クエスパトラ,サイコキネシス
16891,クエスパトラ,めいそう
16892,クエスパトラ,てだすけ
16893,クエスパトラ,バトンタッチ
16894,クエスパトラ,サイコフィールド
16895,クエスパトラ,ギガインパクト
16896,クエスパトラ,トリックルーム
16897,クエスパトラ,はかいこうせん
16898,クエスパトラ,ブレイブバード
16899,クエスパトラ,テラバースト
16900,クエスパトラ,はねやすめ
16901,クエスパトラ,さいみんじゅつ
16902,クエスパトラ,サイドチェンジ
16903,ヒポポタス,すなかけ
16904,ヒポポタス,たいあたり
16905,ヒポポタス,かみつく
16906,ヒポポタス,あくび
16907,ヒポポタス,すなじごく
16908,ヒポポタス,あなをほる
16909,ヒポポタス,かみくだく
16910,ヒポポタス,すなあらし
16911,ヒポポタス,とっしん
16912,ヒポポタス,ほえる
16913,ヒポポタス,ねむる
16914,ヒポポタス,じしん
16915,ヒポポタス,すてみタックル
16916,ヒポポタス,じわれ
16917,ヒポポタス,なまける
16918,ヒポポタス,ほのおのキバ
16919,ヒポポタス,かみなりのキバ
16920,ヒポポタス,こおりのキバ
16921,ヒポポタス,とっしん
16922,ヒポポタス,どろかけ
16923,ヒポポタス,まもる
16924,ヒポポタス,ほのおのキバ
16925,ヒポポタス,かみなりのキバ
16926,ヒポポタス,こおりのキバ
16927,ヒポポタス,からげんき
16928,ヒポポタス,じならし
16929,ヒポポタス,マッドショット
16930,ヒポポタス,がんせきふうじ
16931,ヒポポタス,こらえる
16932,ヒポポタス,にほんばれ
16933,ヒポポタス,すなあらし
16934,ヒポポタス,あなをほる
16935,ヒポポタス,のしかかり
16936,ヒポポタス,ねごと
16937,ヒポポタス,じだんだ
16938,ヒポポタス,ねむる
16939,ヒポポタス,いわなだれ
16940,ヒポポタス,ボディプレス
16941,ヒポポタス,みがわり
16942,ヒポポタス,かみくだく
16943,ヒポポタス,ステルスロック
16944,ヒポポタス,ドわすれ
16945,ヒポポタス,てだすけ
16946,ヒポポタス,だいちのちから
16947,ヒポポタス,じしん
16948,ヒポポタス,ストーンエッジ
16949,ヒポポタス,テラバースト
16950,ヒポポタス,ふきとばし
16951,ヒポポタス,はきだす
16952,ヒポポタス,のみこむ
16953,ヒポポタス,たくわえる
16954,ヒポポタス,のろい
16955,カバルドン,すなかけ
16956,カバルドン,たいあたり
16957,カバルドン,かみつく
16958,カバルドン,あくび
16959,カバルドン,すなじごく
16960,カバルドン,あなをほる
16961,カバルドン,かみくだく
16962,カバルドン,すなあらし
16963,カバルドン,とっしん
16964,カバルドン,ほえる
16965,カバルドン,ほのおのキバ
16966,カバルドン,かみなりのキバ
16967,カバルドン,こおりのキバ
16968,カバルドン,ねむる
16969,カバルドン,じしん
16970,カバルドン,すてみタックル
16971,カバルドン,じわれ
16972,カバルドン,なまける
16973,カバルドン,とっしん
16974,カバルドン,どろかけ
16975,カバルドン,まもる
16976,カバルドン,ほのおのキバ
16977,カバルドン,かみなりのキバ
16978,カバルドン,こおりのキバ
16979,カバルドン,からげんき
16980,カバルドン,じならし
16981,カバルドン,マッドショット
16982,カバルドン,がんせきふうじ
16983,カバルドン,こらえる
16984,カバルドン,にほんばれ
16985,カバルドン,すなあらし
16986,カバルドン,あなをほる
16987,カバルドン,のしかかり
16988,カバルドン,ねごと
16989,カバルドン,じだんだ
16990,カバルドン,ねむる
16991,カバルドン,いわなだれ
16992,カバルドン,ボディプレス
16993,カバルドン,アイアンヘッド
16994,カバルドン,みがわり
16995,カバルドン,かみくだく
16996,カバルドン,ステルスロック
16997,カバルドン,ハイパーボイス
16998,カバルドン,ヘビーボンバー
16999,カバルドン,ドわすれ
17000,カバルドン,てだすけ
17001,カバルドン,だいちのちから
17002,カバルドン,じしん
17003,カバルドン,ストーンエッジ
17004,カバルドン,ギガインパクト
17005,カバルドン,はかいこうせん
17006,カバルドン,テラバースト
17007,カバルドン,のみこむ
17008,カバルドン,たくわえる
17009,カバルドン,ふきとばし
17010,カバルドン,はきだす
17011,カバルドン,のろい
17012,メグロコ,にらみつける
17013,メグロコ,つけあがる
17014,メグロコ,すなかけ
17015,メグロコ,つめとぎ
17016,メグロコ,すなじごく
17017,メグロコ,こわいかお
17018,メグロコ,かみつく
17019,メグロコ,いちゃもん
17020,メグロコ,あなをほる
17021,メグロコ,いばる
17022,メグロコ,かみくだく
17023,メグロコ,すなあらし
17024,メグロコ,イカサマ
17025,メグロコ,じしん
17026,メグロコ,あばれる
17027,メグロコ,げきりん
17028,メグロコ,とっしん
17029,メグロコ,どろかけ
17030,メグロコ,こわいかお
17031,メグロコ,まもる
17032,メグロコ,ほのおのキバ
17033,メグロコ,かみなりのキバ
17034,メグロコ,どろぼう
17035,メグロコ,からげんき
17036,メグロコ,じならし
17037,メグロコ,バークアウト
17038,メグロコ,マッドショット
17039,メグロコ,がんせきふうじ
17040,メグロコ,なげつける
17041,メグロコ,こらえる
17042,メグロコ,すなあらし
17043,メグロコ,あなをほる
17044,メグロコ,かわらわり
17045,メグロコ,シャドークロー
17046,メグロコ,イカサマ
17047,メグロコ,のしかかり
17048,メグロコ,ねごと
17049,メグロコ,くさむすび
17050,メグロコ,じだんだ
17051,メグロコ,ねむる
17052,メグロコ,いわなだれ
17053,メグロコ,ちょうはつ
17054,メグロコ,あくのはどう
17055,メグロコ,みがわり
17056,メグロコ,かみくだく
17057,メグロコ,ステルスロック
17058,メグロコ,てだすけ
17059,メグロコ,だいちのちから
17060,メグロコ,ヘドロばくだん
17061,メグロコ,じしん
17062,メグロコ,ストーンエッジ
17063,メグロコ,テラバースト
17064,メグロコ,すてみタックル
17065,メグロコ,アクアテール
17066,メグロコ,カウンター
17067,メグロコ,うらみ
17068,ワルビル,にらみつける
17069,ワルビル,つけあがる
17070,ワルビル,すなかけ
17071,ワルビル,つめとぎ
17072,ワルビル,すなじごく
17073,ワルビル,こわいかお
17074,ワルビル,かみつく
17075,ワルビル,いちゃもん
17076,ワルビル,あなをほる
17077,ワルビル,いばる
17078,ワルビル,かみくだく
17079,ワルビル,すなあらし
17080,ワルビル,イカサマ
17081,ワルビル,じしん
17082,ワルビル,あばれる
17083,ワルビル,げきりん
17084,ワルビル,とっしん
17085,ワルビル,どろかけ
17086,ワルビル,こわいかお
17087,ワルビル,まもる
17088,ワルビル,ほのおのキバ
17089,ワルビル,かみなりのキバ
17090,ワルビル,けたぐり
17091,ワルビル,どろぼう
17092,ワルビル,からげんき
17093,ワルビル,つばめがえし
17094,ワルビル,じならし
17095,ワルビル,バークアウト
17096,ワルビル,マッドショット
17097,ワルビル,がんせきふうじ
17098,ワルビル,ローキック
17099,ワルビル,なげつける
17100,ワルビル,ドラゴンテール
17101,ワルビル,こらえる
17102,ワルビル,すなあらし
17103,ワルビル,あなをほる
17104,ワルビル,かわらわり
17105,ワルビル,シャドークロー
17106,ワルビル,イカサマ
17107,ワルビル,のしかかり
17108,ワルビル,ねごと
17109,ワルビル,ドラゴンクロー
17110,ワルビル,くさむすび
17111,ワルビル,じだんだ
17112,ワルビル,ねむる
17113,ワルビル,いわなだれ
17114,ワルビル,ちょうはつ
17115,ワルビル,あくのはどう
17116,ワルビル,みがわり
17117,ワルビル,かみくだく
17118,ワルビル,ステルスロック
17119,ワルビル,てだすけ
17120,ワルビル,だいちのちから
17121,ワルビル,ヘドロばくだん
17122,ワルビル,じしん
17123,ワルビル,ストーンエッジ
17124,ワルビル,テラバースト
17125,ワルビル,すてみタックル
17126,ワルビル,アクアテール
17127,ワルビル,カウンター
17128,ワルビル,うらみ
17129,ワルビアル,にらみつける
17130,ワルビアル,つけあがる
17131,ワルビアル,すなかけ
17132,ワルビアル,つめとぎ
17133,ワルビアル,すなじごく
17134,ワルビアル,こわいかお
17135,ワルビアル,かみつく
17136,ワルビアル,いちゃもん
17137,ワルビアル,あなをほる
17138,ワルビアル,いばる
17139,ワルビアル,かみくだく
17140,ワルビアル,すなあらし
17141,ワルビアル,イカサマ
17142,ワルビアル,じしん
17143,ワルビアル,あばれる
17144,ワルビアル,げきりん
17145,ワルビアル,とっしん
17146,ワルビアル,どろかけ
17147,ワルビアル,こわいかお
17148,ワルビアル,まもる
17149,ワルビアル,ほのおのキバ
17150,ワルビアル,かみなりのキバ
17151,ワルビアル,けたぐり
17152,ワルビアル,どろぼう
17153,ワルビアル,からげんき
17154,ワルビアル,つばめがえし
17155,ワルビアル,じならし
17156,ワルビアル,バークアウト
17157,ワルビアル,マッドショット
17158,ワルビアル,がんせきふうじ
17159,ワルビアル,ローキック
17160,ワルビアル,なげつける
17161,ワルビアル,ドラゴンテール
17162,ワルビアル,こらえる
17163,ワルビアル,すなあらし
17164,ワルビアル,あなをほる
17165,ワルビアル,かわらわり
17166,ワルビアル,シャドークロー
17167,ワルビアル,イカサマ
17168,ワルビアル,ビルドアップ
17169,ワルビアル,のしかかり
17170,ワルビアル,ねごと
17171,ワルビアル,ドラゴンクロー
17172,ワルビアル,くさむすび
17173,ワルビアル,じだんだ
17174,ワルビアル,ねむる
17175,ワルビアル,いわなだれ
17176,ワルビアル,ちょうはつ
17177,ワルビアル,あくのはどう
17178,ワルビアル,ダストシュート
17179,ワルビアル,みがわり
17180,ワルビアル,かみくだく
17181,ワルビアル,りゅうのはどう
17182,ワルビアル,ステルスロック
17183,ワルビアル,てだすけ
17184,ワルビアル,だいちのちから
17185,ワルビアル,ヘドロばくだん
17186,ワルビアル,じしん
17187,ワルビアル,ストーンエッジ
17188,ワルビアル,ギガインパクト
17189,ワルビアル,げきりん
17190,ワルビアル,きあいだま
17191,ワルビアル,はかいこうせん
17192,ワルビアル,インファイト
17193,ワルビアル,テラバースト
17194,ワルビアル,すてみタックル
17195,ワルビアル,アクアテール
17196,ワルビアル,カウンター
17197,ワルビアル,うらみ
17198,スナヘビ,すなかけ
17199,スナヘビ,まきつく
17200,スナヘビ,ちいさくなる
17201,スナヘビ,ぶんまわす
17202,スナヘビ,じならし
17203,スナヘビ,ずつき
17204,スナヘビ,へびにらみ
17205,スナヘビ,あなをほる
17206,スナヘビ,すなあらし
17207,スナヘビ,たたきつける
17208,スナヘビ,とぐろをまく
17209,スナヘビ,すなじごく
17210,スナヘビ,とっしん
17211,スナヘビ,どろかけ
17212,スナヘビ,こわいかお
17213,スナヘビ,まもる
17214,スナヘビ,からげんき
17215,スナヘビ,ポイズンテール
17216,スナヘビ,じならし
17217,スナヘビ,マッドショット
17218,スナヘビ,がんせきふうじ
17219,スナヘビ,こらえる
17220,スナヘビ,すなあらし
17221,スナヘビ,あなをほる
17222,スナヘビ,のしかかり
17223,スナヘビ,ねごと
17224,スナヘビ,ロックブラスト
17225,スナヘビ,ねむる
17226,スナヘビ,いわなだれ
17227,スナヘビ,みがわり
17228,スナヘビ,ドリルライナー
17229,スナヘビ,ステルスロック
17230,スナヘビ,だいちのちから
17231,スナヘビ,じしん
17232,スナヘビ,ストーンエッジ
17233,スナヘビ,テラバースト
17234,スナヘビ,とっておき
17235,スナヘビ,ポイズンテール
17236,スナヘビ,ゲップ
17237,スナヘビ,どろかけ
17238,スナヘビ,ドラゴンダイブ
17239,サダイジャ,すなかけ
17240,サダイジャ,まきつく
17241,サダイジャ,ちいさくなる
17242,サダイジャ,ぶんまわす
17243,サダイジャ,じならし
17244,サダイジャ,ずつき
17245,サダイジャ,へびにらみ
17246,サダイジャ,あなをほる
17247,サダイジャ,すなあらし
17248,サダイジャ,たたきつける
17249,サダイジャ,とぐろをまく
17250,サダイジャ,すなじごく
17251,サダイジャ,とっしん
17252,サダイジャ,どろかけ
17253,サダイジャ,こわいかお
17254,サダイジャ,まもる
17255,サダイジャ,ほのおのキバ
17256,サダイジャ,かみなりのキバ
17257,サダイジャ,からげんき
17258,サダイジャ,ポイズンテール
17259,サダイジャ,じならし
17260,サダイジャ,マッドショット
17261,サダイジャ,がんせきふうじ
17262,サダイジャ,こらえる
17263,サダイジャ,すなあらし
17264,サダイジャ,あなをほる
17265,サダイジャ,しねんのずつき
17266,サダイジャ,のしかかり
17267,サダイジャ,ねごと
17268,サダイジャ,ロックブラスト
17269,サダイジャ,ねむる
17270,サダイジャ,いわなだれ
17271,サダイジャ,ボディプレス
17272,サダイジャ,アイアンヘッド
17273,サダイジャ,みがわり
17274,サダイジャ,てっぺき
17275,サダイジャ,ドリルライナー
17276,サダイジャ,ステルスロック
17277,サダイジャ,だいちのちから
17278,サダイジャ,じしん
17279,サダイジャ,ストーンエッジ
17280,サダイジャ,ギガインパクト
17281,サダイジャ,げきりん
17282,サダイジャ,ぼうふう
17283,サダイジャ,はかいこうせん
17284,サダイジャ,テラバースト
17285,サダイジャ,とっておき
17286,サダイジャ,ゲップ
17287,サダイジャ,ポイズンテール
17288,サダイジャ,どろかけ
17289,サダイジャ,ドラゴンダイブ
17290,ドロバンコ,いわくだき
17291,ドロバンコ,どろかけ
17292,ドロバンコ,てっぺき
17293,ドロバンコ,にどげり
17294,ドロバンコ,じならし
17295,ドロバンコ,ふみつけ
17296,ドロバンコ,かいりき
17297,ドロバンコ,カウンター
17298,ドロバンコ,10まんばりき
17299,ドロバンコ,ヘビーボンバー
17300,ドロバンコ,じしん
17301,ドロバンコ,メガトンキック
17302,ドロバンコ,ばかぢから
17303,ドロバンコ,とっしん
17304,ドロバンコ,どろかけ
17305,ドロバンコ,まもる
17306,ドロバンコ,けたぐり
17307,ドロバンコ,からげんき
17308,ドロバンコ,じならし
17309,ドロバンコ,がんせきふうじ
17310,ドロバンコ,ローキック
17311,ドロバンコ,こらえる
17312,ドロバンコ,にほんばれ
17313,ドロバンコ,すなあらし
17314,ドロバンコ,のしかかり
17315,ドロバンコ,ねごと
17316,ドロバンコ,じだんだ
17317,ドロバンコ,ねむる
17318,ドロバンコ,いわなだれ
17319,ドロバンコ,アイアンヘッド
17320,ドロバンコ,みがわり
17321,ドロバンコ,てっぺき
17322,ドロバンコ,ステルスロック
17323,ドロバンコ,ヘビーボンバー
17324,ドロバンコ,だいちのちから
17325,ドロバンコ,じしん
17326,ドロバンコ,ストーンエッジ
17327,ドロバンコ,インファイト
17328,ドロバンコ,テラバースト
17329,ドロバンコ,ほえる
17330,ドロバンコ,がむしゃら
17331,ドロバンコ,すてみタックル
