,name,skill
14541,シガロコ,まもる
14542,シガロコ,ヘドロばくだん
14543,シガロコ,どろかけ
14544,シガロコ,こらえる
14545,シガロコ,ねごと
14546,シガロコ,からげんき
14547,シガロコ,がんせきふうじ
14548,シガロコ,てっぺき
14549,シガロコ,マッドショット
14550,シガロコ,なげつける
14551,シガロコ,シザークロス
14552,シガロコ,むしのさざめき
14553,シガロコ,ダストシュート
14554,シガロコ,むしのていこう
14555,シガロコ,テラバースト
14556,シガロコ,とびつく
14557,シガロコ,じこさいせい
14558,シガロコ,おきみやげ
14559,シガロコ,ウェザーボール
14560,シガロコ,コスモパワー
14561,ベラカス,さいきのいのり
14562,ベラカス,たいあたり
14563,ベラカス,まるくなる
14564,ベラカス,ねんりき
14565,ベラカス,すなかけ
14566,ベラカス,むしのていこう
14567,ベラカス,ころがる
14568,ベラカス,サイケこうせん
14569,ベラカス,むしくい
14570,ベラカス,とっしん
14571,ベラカス,じんつうりき
14572,ベラカス,とびかかる
14573,ベラカス,スピードスワップ
14574,ベラカス,パワースワップ
14575,ベラカス,ガードスワップ
14576,ベラカス,むしのさざめき
14577,ベラカス,サイコキネシス
14578,ベラカス,とっしん
14579,ベラカス,サイケこうせん
14580,ベラカス,はかいこうせん
14581,ベラカス,あなをほる
14582,ベラカス,サイコキネシス
14583,ベラカス,あやしいひかり
14584,ベラカス,ひかりのかべ
14585,ベラカス,リフレクター
14586,ベラカス,きゅうけつ
14587,ベラカス,ねむる
14588,ベラカス,みがわり
14589,ベラカス,どろぼう
14590,ベラカス,まもる
14591,ベラカス,ヘドロばくだん
14592,ベラカス,どろかけ
14593,ベラカス,すなあらし
14594,ベラカス,こらえる
14595,ベラカス,ねごと
14596,ベラカス,あまごい
14597,ベラカス,にほんばれ
14598,ベラカス,シャドーボール
14599,ベラカス,からげんき
14600,ベラカス,トリック
14601,ベラカス,スキルスワップ
14602,ベラカス,ふういん
14603,ベラカス,がんせきふうじ
14604,ベラカス,てっぺき
14605,ベラカス,マッドショット
14606,ベラカス,めいそう
14607,ベラカス,なげつける
14608,ベラカス,シザークロス
14609,ベラカス,むしのさざめき
14610,ベラカス,パワージェム
14611,ベラカス,エナジーボール
14612,ベラカス,だいちのちから
14613,ベラカス,ギガインパクト
14614,ベラカス,しねんのずつき
14615,ベラカス,トリックルーム
14616,ベラカス,ダストシュート
14617,ベラカス,サイコショック
14618,ベラカス,エレキボール
14619,ベラカス,アシストパワー
14620,ベラカス,むしのていこう
14621,ベラカス,マジカルシャイン
14622,ベラカス,サイコフィールド
14623,ベラカス,テラバースト
14624,ベラカス,とびつく
14625,ベラカス,じこさいせい
14626,ベラカス,おきみやげ
14627,ベラカス,ウェザーボール
14628,ベラカス,コスモパワー
14629,ベラカス,しんぴのまもり
14630,ベラカス,じこあんじ
14631,コンパン,たいあたり
14632,コンパン,かなしばり
14633,コンパン,ちょうおんぱ
14634,コンパン,ねんりき
14635,コンパン,どくのこな
14636,コンパン,サイケこうせん
14637,コンパン,しびれごな
14638,コンパン,むしのさざめき
14639,コンパン,ねむりごな
14640,コンパン,きゅうけつ
14641,コンパン,しねんのずつき
14642,コンパン,どくどくのキバ
14643,コンパン,サイコキネシス
14644,コンパン,とっしん
14645,コンパン,サイケこうせん
14646,コンパン,ソーラービーム
14647,コンパン,サイコキネシス
14648,コンパン,こうそくいどう
14649,コンパン,ナイトヘッド
14650,コンパン,あやしいひかり
14651,コンパン,スピードスター
14652,コンパン,きゅうけつ
14653,コンパン,ねむる
14654,コンパン,みがわり
14655,コンパン,どろぼう
14656,コンパン,まもる
14657,コンパン,ヘドロばくだん
14658,コンパン,ギガドレイン
14659,コンパン,こらえる
14660,コンパン,ねごと
14661,コンパン,バトンタッチ
14662,コンパン,にほんばれ
14663,コンパン,からげんき
14664,コンパン,スキルスワップ
14665,コンパン,どくびし
14666,コンパン,むしのさざめき
14667,コンパン,エナジーボール
14668,コンパン,しねんのずつき
14669,コンパン,ベノムショック
14670,コンパン,アシッドボム
14671,コンパン,むしのていこう
14672,コンパン,テラバースト
14673,コンパン,とびつく
14674,コンパン,こうそくいどう
14675,コンパン,いやなおと
14676,コンパン,バトンタッチ
14677,コンパン,あさのひざし
14678,コンパン,どくびし
14679,コンパン,むしくい
14680,コンパン,ベノムショック
14681,コンパン,いかりのこな
14682,モルフォン,エアスラッシュ
14683,モルフォン,たいあたり
14684,モルフォン,ちょうおんぱ
14685,モルフォン,かなしばり
14686,モルフォン,ちょうのまい
14687,モルフォン,ねんりき
14688,モルフォン,どくのこな
14689,モルフォン,サイケこうせん
14690,モルフォン,しびれごな
14691,モルフォン,むしのさざめき
14692,モルフォン,ねむりごな
14693,モルフォン,きゅうけつ
14694,モルフォン,しねんのずつき
14695,モルフォン,どくどくのキバ
14696,モルフォン,サイコキネシス
14697,モルフォン,とっしん
14698,モルフォン,サイケこうせん
14699,モルフォン,はかいこうせん
14700,モルフォン,ソーラービーム
14701,モルフォン,サイコキネシス
14702,モルフォン,こうそくいどう
14703,モルフォン,ナイトヘッド
14704,モルフォン,あやしいひかり
14705,モルフォン,スピードスター
14706,モルフォン,きゅうけつ
14707,モルフォン,ねむる
14708,モルフォン,みがわり
14709,モルフォン,どろぼう
14710,モルフォン,まもる
14711,モルフォン,ヘドロばくだん
14712,モルフォン,ギガドレイン
14713,モルフォン,こらえる
14714,モルフォン,ねごと
14715,モルフォン,バトンタッチ
14716,モルフォン,にほんばれ
14717,モルフォン,からげんき
14718,モルフォン,スキルスワップ
14719,モルフォン,エアカッター
14720,モルフォン,とんぼがえり
14721,モルフォン,どくびし
14722,モルフォン,エアスラッシュ
14723,モルフォン,むしのさざめき
14724,モルフォン,エナジーボール
14725,モルフォン,ギガインパクト
14726,モルフォン,しねんのずつき
14727,モルフォン,ベノムショック
14728,モルフォン,アシッドボム
14729,モルフォン,アクロバット
14730,モルフォン,むしのていこう
14731,モルフォン,テラバースト
14732,モルフォン,とびつく
14733,モルフォン,こうそくいどう
14734,モルフォン,いやなおと
14735,モルフォン,バトンタッチ
14736,モルフォン,あさのひざし
14737,モルフォン,どくびし
14738,モルフォン,むしくい
14739,モルフォン,ベノムショック
14740,モルフォン,いかりのこな
14741,クヌギダマ,たいあたり
14742,クヌギダマ,まもる
14743,クヌギダマ,じばく
14744,クヌギダマ,むしくい
14745,クヌギダマ,とっしん
14746,クヌギダマ,こうそくスピン
14747,クヌギダマ,ころがる
14748,クヌギダマ,のろい
14749,クヌギダマ,まきびし
14750,クヌギダマ,しっぺがえし
14751,クヌギダマ,だいばくはつ
14752,クヌギダマ,てっぺき
14753,クヌギダマ,ジャイロボール
14754,クヌギダマ,すてみタックル
14755,クヌギダマ,のしかかり
14756,クヌギダマ,とっしん
14757,クヌギダマ,ソーラービーム
14758,クヌギダマ,あなをほる
14759,クヌギダマ,ひかりのかべ
14760,クヌギダマ,リフレクター
14761,クヌギダマ,スピードスター
14762,クヌギダマ,ねむる
14763,クヌギダマ,いわなだれ
14764,クヌギダマ,みがわり
14765,クヌギダマ,きしかいせい
14766,クヌギダマ,まもる
14767,クヌギダマ,まきびし
14768,クヌギダマ,すなあらし
14769,クヌギダマ,ギガドレイン
14770,クヌギダマ,こらえる
14771,クヌギダマ,ねごと
14772,クヌギダマ,あまごい
14773,クヌギダマ,にほんばれ
14774,クヌギダマ,からげんき
14775,クヌギダマ,てだすけ
14776,クヌギダマ,がんせきふうじ
14777,クヌギダマ,てっぺき
14778,クヌギダマ,ロックブラスト
14779,クヌギダマ,どくびし
14780,クヌギダマ,どくづき
14781,クヌギダマ,タネばくだん
14782,クヌギダマ,むしのさざめき
14783,クヌギダマ,ステルスロック
14784,クヌギダマ,ベノムショック
14785,クヌギダマ,むしのていこう
14786,クヌギダマ,じならし
14787,クヌギダマ,ドリルライナー
14788,クヌギダマ,テラバースト
14789,クヌギダマ,アイススピナー
14790,クヌギダマ,とびつく
14791,クヌギダマ,ミサイルばり
14792,クヌギダマ,カウンター
14793,クヌギダマ,スピードスター
14794,クヌギダマ,じたばた
14795,クヌギダマ,すなじごく
14796,クヌギダマ,パワートリック
14797,クヌギダマ,どくびし
14798,フォレトス,ヘビーボンバー
14799,フォレトス,でんじふゆう
14800,フォレトス,どくびし
14801,フォレトス,むしくい
14802,フォレトス,まもる
14803,フォレトス,でんじほう
14804,フォレトス,じばく
14805,フォレトス,たいあたり
14806,フォレトス,とっしん
14807,フォレトス,こうそくスピン
14808,フォレトス,ころがる
14809,フォレトス,のろい
14810,フォレトス,まきびし
14811,フォレトス,しっぺがえし
14812,フォレトス,だいばくはつ
14813,フォレトス,てっぺき
14814,フォレトス,ジャイロボール
14815,フォレトス,すてみタックル
14816,フォレトス,のしかかり
14817,フォレトス,とっしん
14818,フォレトス,はかいこうせん
14819,フォレトス,ソーラービーム
14820,フォレトス,でんじは
14821,フォレトス,じしん
14822,フォレトス,あなをほる
14823,フォレトス,ひかりのかべ
14824,フォレトス,リフレクター
14825,フォレトス,スピードスター
14826,フォレトス,ねむる
14827,フォレトス,いわなだれ
14828,フォレトス,みがわり
14829,フォレトス,きしかいせい
14830,フォレトス,まもる
14831,フォレトス,まきびし
14832,フォレトス,すなあらし
14833,フォレトス,ギガドレイン
14834,フォレトス,こらえる
14835,フォレトス,ねごと
14836,フォレトス,あまごい
14837,フォレトス,にほんばれ
14838,フォレトス,からげんき
14839,フォレトス,てだすけ
14840,フォレトス,がんせきふうじ
14841,フォレトス,てっぺき
14842,フォレトス,ロックブラスト
14843,フォレトス,どくびし
14844,フォレトス,どくづき
14845,フォレトス,タネばくだん
14846,フォレトス,むしのさざめき
14847,フォレトス,だいちのちから
14848,フォレトス,ギガインパクト
14849,フォレトス,ラスターカノン
14850,フォレトス,アイアンヘッド
14851,フォレトス,ストーンエッジ
14852,フォレトス,ステルスロック
14853,フォレトス,ベノムショック
14854,フォレトス,ヘビーボンバー
14855,フォレトス,ボルトチェンジ
14856,フォレトス,むしのていこう
14857,フォレトス,じならし
14858,フォレトス,ドリルライナー
14859,フォレトス,スマートホーン
14860,フォレトス,ボディプレス
14861,フォレトス,てっていこうせん
14862,フォレトス,テラバースト
14863,フォレトス,アイススピナー
14864,フォレトス,とびつく
14865,フォレトス,ミサイルばり
14866,フォレトス,カウンター
14867,フォレトス,スピードスター
14868,フォレトス,じたばた
14869,フォレトス,すなじごく
14870,フォレトス,パワートリック
14871,フォレトス,どくびし
14872,ストライク,にらみつける
14873,ストライク,でんこうせっか
14874,ストライク,れんぞくぎり
14875,ストライク,みねうち
14876,ストライク,つばさでうつ
14877,ストライク,かげぶんしん
14878,ストライク,ダブルアタック
14879,ストライク,きりさく
14880,ストライク,きあいだめ
14881,ストライク,こうそくいどう
14882,ストライク,エアスラッシュ
14883,ストライク,シザークロス
14884,ストライク,つるぎのまい
14885,ストライク,つるぎのまい
14886,ストライク,とっしん
14887,ストライク,はかいこうせん
14888,ストライク,こうそくいどう
14889,ストライク,ひかりのかべ
14890,ストライク,スピードスター
14891,ストライク,ねむる
14892,ストライク,みがわり
14893,ストライク,どろぼう
14894,ストライク,きしかいせい
14895,ストライク,まもる
14896,ストライク,こわいかお
14897,ストライク,こらえる
14898,ストライク,みねうち
14899,ストライク,ねごと
14900,ストライク,バトンタッチ
14901,ストライク,あまごい
14902,ストライク,にほんばれ
14903,ストライク,からげんき
14904,ストライク,てだすけ
14905,ストライク,かわらわり
14906,ストライク,エアカッター
14907,ストライク,つばめがえし
14908,ストライク,おいかぜ
14909,ストライク,とんぼがえり
14910,ストライク,インファイト
14911,ストライク,エアスラッシュ
14912,ストライク,シザークロス
14913,ストライク,むしのさざめき
14914,ストライク,ギガインパクト
14915,ストライク,アクロバット
14916,ストライク,むしのていこう
14917,ストライク,テラバースト
14918,ストライク,とびつく
14919,ストライク,くさわけ
14920,ストライク,カウンター
14921,ストライク,フェイント
14922,ストライク,つじぎり
14923,ストライク,きりばらい
14924,ストライク,ファストガード
14925,ハッサム,バレットパンチ
14926,ハッサム,みねうち
14927,ハッサム,つばさでうつ
14928,ハッサム,にらみつける
14929,ハッサム,こうそくいどう
14930,ハッサム,でんこうせっか
14931,ハッサム,エアスラッシュ
14932,ハッサム,れんぞくぎり
14933,ハッサム,メタルクロー
14934,ハッサム,かげぶんしん
14935,ハッサム,ダブルアタック
14936,ハッサム,きりさく
14937,ハッサム,きあいだめ
14938,ハッサム,てっぺき
14939,ハッサム,アイアンヘッド
14940,ハッサム,シザークロス
14941,ハッサム,つるぎのまい
14942,ハッサム,つるぎのまい
14943,ハッサム,とっしん
14944,ハッサム,はかいこうせん
14945,ハッサム,こうそくいどう
14946,ハッサム,ひかりのかべ
14947,ハッサム,スピードスター
14948,ハッサム,ねむる
14949,ハッサム,みがわり
14950,ハッサム,どろぼう
14951,ハッサム,きしかいせい
14952,ハッサム,まもる
14953,ハッサム,こわいかお
14954,ハッサム,すなあらし
14955,ハッサム,こらえる
14956,ハッサム,みねうち
14957,ハッサム,ねごと
14958,ハッサム,バトンタッチ
14959,ハッサム,メタルクロー
14960,ハッサム,あまごい
14961,ハッサム,にほんばれ
14962,ハッサム,からげんき
14963,ハッサム,てだすけ
14964,ハッサム,かわらわり
14965,ハッサム,エアカッター
14966,ハッサム,つばめがえし
14967,ハッサム,てっぺき
14968,ハッサム,おいかぜ
14969,ハッサム,とんぼがえり
14970,ハッサム,インファイト
14971,ハッサム,なげつける
14972,ハッサム,エアスラッシュ
14973,ハッサム,シザークロス
14974,ハッサム,むしのさざめき
14975,ハッサム,ギガインパクト
14976,ハッサム,ラスターカノン
14977,ハッサム,アイアンヘッド
14978,ハッサム,アクロバット
14979,ハッサム,むしのていこう
14980,ハッサム,てっていこうせん
14981,ハッサム,テラバースト
14982,ハッサム,とびつく
14983,ハッサム,くさわけ
14984,ハッサム,カウンター
14985,ハッサム,フェイント
14986,ハッサム,つじぎり
14987,ハッサム,きりばらい
14988,ハッサム,ファストガード
14989,ヘラクロス,たいあたり
14990,ヘラクロス,にらみつける
14991,ヘラクロス,つっぱり
14992,ヘラクロス,みだれづき
14993,ヘラクロス,こらえる
14994,ヘラクロス,つばめがえし
14995,ヘラクロス,つのでつく
14996,ヘラクロス,カウンター
14997,ヘラクロス,かわらわり
14998,ヘラクロス,ミサイルばり
14999,ヘラクロス,じごくづき
15000,ヘラクロス,あばれる
15001,ヘラクロス,つるぎのまい
15002,ヘラクロス,メガホーン
15003,ヘラクロス,インファイト
15004,ヘラクロス,つるぎのまい
15005,ヘラクロス,のしかかり
15006,ヘラクロス,とっしん
15007,ヘラクロス,はかいこうせん
15008,ヘラクロス,けたぐり
15009,ヘラクロス,じしん
15010,ヘラクロス,あなをほる
15011,ヘラクロス,ねむる
15012,ヘラクロス,いわなだれ
15013,ヘラクロス,みがわり
15014,ヘラクロス,どろぼう
15015,ヘラクロス,きしかいせい
15016,ヘラクロス,まもる
15017,ヘラクロス,まきびし
15018,ヘラクロス,こらえる
15019,ヘラクロス,みねうち
15020,ヘラクロス,ねごと
15021,ヘラクロス,あまごい
15022,ヘラクロス,にほんばれ
15023,ヘラクロス,からげんき
15024,ヘラクロス,てだすけ
15025,ヘラクロス,かわらわり
15026,ヘラクロス,がんせきふうじ
15027,ヘラクロス,タネマシンガン
15028,ヘラクロス,つばめがえし
15029,ヘラクロス,てっぺき
15030,ヘラクロス,ビルドアップ
15031,ヘラクロス,ロックブラスト
15032,ヘラクロス,インファイト
15033,ヘラクロス,なげつける
15034,ヘラクロス,むしのさざめき
15035,ヘラクロス,きあいだま
15036,ヘラクロス,ギガインパクト
15037,ヘラクロス,シャドークロー
15038,ヘラクロス,ストーンエッジ
15039,ヘラクロス,むしのていこう
15040,ヘラクロス,じならし
15041,ヘラクロス,スマートホーン
15042,ヘラクロス,テラバースト
15043,ヘラクロス,とびつく
15044,ヘラクロス,くさわけ
15045,ヘラクロス,すてみタックル
15046,ヘラクロス,ちきゅうなげ
15047,ヘラクロス,かたくなる
15048,ヘラクロス,じたばた
15049,ヘラクロス,フェイント
15050,ヘラクロス,つじぎり
15051,ヒラヒナ,なきごえ
15052,ヒラヒナ,つつく
15053,ヒラヒナ,ねんりき
15054,ヒラヒナ,つぶらなひとみ
15055,ヒラヒナ,チャームボイス
15056,ヒラヒナ,でんこうせっか
15057,ヒラヒナ,サイケこうせん
15058,ヒラヒナ,ついばむ
15059,ヒラヒナ,こうそくいどう
15060,ヒラヒナ,さわぐ
15061,ヒラヒナ,とっしん
15062,ヒラヒナ,サイケこうせん
15063,ヒラヒナ,サイコキネシス
15064,ヒラヒナ,こうそくいどう
15065,ヒラヒナ,あやしいひかり
15066,ヒラヒナ,ひかりのかべ
15067,ヒラヒナ,リフレクター
15068,ヒラヒナ,スピードスター
15069,ヒラヒナ,ねむる
15070,ヒラヒナ,みがわり
15071,ヒラヒナ,どろぼう
15072,ヒラヒナ,まもる
15073,ヒラヒナ,どろかけ
15074,ヒラヒナ,すなあらし
15075,ヒラヒナ,こらえる
15076,ヒラヒナ,ねごと
15077,ヒラヒナ,バトンタッチ
15078,ヒラヒナ,あまごい
15079,ヒラヒナ,にほんばれ
15080,ヒラヒナ,からげんき
15081,ヒラヒナ,てだすけ
15082,ヒラヒナ,トリック
15083,ヒラヒナ,スキルスワップ
15084,ヒラヒナ,めいそう
15085,ヒラヒナ,とんぼがえり
15086,ヒラヒナ,タネばくだん
15087,ヒラヒナ,しねんのずつき
15088,ヒラヒナ,トリックルーム
15089,ヒラヒナ,サイコショック
15090,ヒラヒナ,イカサマ
15091,ヒラヒナ,アシストパワー
15092,ヒラヒナ,チャームボイス
15093,ヒラヒナ,サイコフィールド
15094,ヒラヒナ,テラバースト
15095,ヒラヒナ,とびつく
15096,ヒラヒナ,さいみんじゅつ
15097,ヒラヒナ,はねやすめ
15098,ヒラヒナ,サイドチェンジ
15099,クエスパトラ,ルミナコリジョン
15100,クエスパトラ,なきごえ
15101,クエスパトラ,つつく
15102,クエスパトラ,ドリルくちばし
15103,クエスパトラ,フェザーダンス
15104,クエスパトラ,ねんりき
15105,クエスパトラ,つぶらなひとみ
15106,クエスパトラ,チャームボイス
15107,クエスパトラ,でんこうせっか
15108,クエスパトラ,サイケこうせん
15109,クエスパトラ,ついばむ
15110,クエスパトラ,こうそくいどう
15111,クエスパトラ,さわぐ
15112,クエスパトラ,マジカルシャイン
15113,クエスパトラ,サイコキネシス
15114,クエスパトラ,とっておき
15115,クエスパトラ,のしかかり
15116,クエスパトラ,とっしん
15117,クエスパトラ,サイケこうせん
15118,クエスパトラ,はかいこうせん
15119,クエスパトラ,けたぐり
15120,クエスパトラ,サイコキネシス
15121,クエスパトラ,こうそくいどう
15122,クエスパトラ,ナイトヘッド
15123,クエスパトラ,あやしいひかり
15124,クエスパトラ,ひかりのかべ
15125,クエスパトラ,リフレクター
15126,クエスパトラ,スピードスター
15127,クエスパトラ,ねむる
15128,クエスパトラ,みがわり
15129,クエスパトラ,どろぼう
15130,クエスパトラ,まもる
15131,クエスパトラ,どろかけ
15132,クエスパトラ,すなあらし
15133,クエスパトラ,こらえる
15134,クエスパトラ,ねごと
15135,クエスパトラ,バトンタッチ
15136,クエスパトラ,あまごい
15137,クエスパトラ,にほんばれ
15138,クエスパトラ,シャドーボール
15139,クエスパトラ,からげんき
15140,クエスパトラ,てだすけ
15141,クエスパトラ,トリック
15142,クエスパトラ,スキルスワップ
15143,クエスパトラ,ハイパーボイス
15144,クエスパトラ,つばめがえし
15145,クエスパトラ,めいそう
15146,クエスパトラ,とんぼがえり
15147,クエスパトラ,タネばくだん
15148,クエスパトラ,エナジーボール
15149,クエスパトラ,ブレイブバード
15150,クエスパトラ,ギガインパクト
15151,クエスパトラ,しねんのずつき
15152,クエスパトラ,ラスターカノン
15153,クエスパトラ,トリックルーム
15154,クエスパトラ,サイコショック
15155,クエスパトラ,イカサマ
15156,クエスパトラ,アシストパワー
15157,クエスパトラ,たたりめ
15158,クエスパトラ,チャームボイス
15159,クエスパトラ,マジカルシャイン
15160,クエスパトラ,サイコフィールド
15161,クエスパトラ,テラバースト
15162,クエスパトラ,とびつく
15163,クエスパトラ,さいみんじゅつ
15164,クエスパトラ,はねやすめ
15165,クエスパトラ,サイドチェンジ
15166,ヒポポタス,すなかけ
15167,ヒポポタス,たいあたり
15168,ヒポポタス,かみつく
15169,ヒポポタス,あくび
15170,ヒポポタス,すなじごく
15171,ヒポポタス,あなをほる
15172,ヒポポタス,かみくだく
15173,ヒポポタス,すなあらし
15174,ヒポポタス,とっしん
15175,ヒポポタス,ほえる
15176,ヒポポタス,ねむる
15177,ヒポポタス,じしん
15178,ヒポポタス,すてみタックル
15179,ヒポポタス,じわれ
15180,ヒポポタス,なまける
15181,ヒポポタス,のしかかり
15182,ヒポポタス,とっしん
15183,ヒポポタス,じしん
15184,ヒポポタス,あなをほる
15185,ヒポポタス,ドわすれ
15186,ヒポポタス,ねむる
15187,ヒポポタス,いわなだれ
15188,ヒポポタス,みがわり
15189,ヒポポタス,まもる
15190,ヒポポタス,どろかけ
15191,ヒポポタス,すなあらし
15192,ヒポポタス,こらえる
15193,ヒポポタス,ねごと
15194,ヒポポタス,にほんばれ
15195,ヒポポタス,かみくだく
15196,ヒポポタス,からげんき
15197,ヒポポタス,てだすけ
15198,ヒポポタス,がんせきふうじ
15199,ヒポポタス,マッドショット
15200,ヒポポタス,だいちのちから
15201,ヒポポタス,かみなりのキバ
15202,ヒポポタス,こおりのキバ
15203,ヒポポタス,ほのおのキバ
15204,ヒポポタス,ストーンエッジ
15205,ヒポポタス,ステルスロック
15206,ヒポポタス,じならし
15207,ヒポポタス,じだんだ
15208,ヒポポタス,ボディプレス
15209,ヒポポタス,テラバースト
15210,ヒポポタス,ふきとばし
15211,ヒポポタス,のろい
15212,ヒポポタス,たくわえる
15213,ヒポポタス,はきだす
15214,ヒポポタス,のみこむ
15215,カバルドン,ほのおのキバ
15216,カバルドン,かみなりのキバ
15217,カバルドン,あくび
15218,カバルドン,こおりのキバ
15219,カバルドン,すなかけ
15220,カバルドン,たいあたり
15221,カバルドン,かみつく
15222,カバルドン,すなじごく
15223,カバルドン,あなをほる
15224,カバルドン,かみくだく
15225,カバルドン,すなあらし
15226,カバルドン,とっしん
15227,カバルドン,ほえる
15228,カバルドン,ねむる
15229,カバルドン,じしん
15230,カバルドン,すてみタックル
15231,カバルドン,じわれ
15232,カバルドン,なまける
15233,カバルドン,のしかかり
15234,カバルドン,とっしん
15235,カバルドン,はかいこうせん
15236,カバルドン,じしん
15237,カバルドン,あなをほる
15238,カバルドン,ドわすれ
15239,カバルドン,ねむる
15240,カバルドン,いわなだれ
15241,カバルドン,みがわり
15242,カバルドン,まもる
15243,カバルドン,どろかけ
15244,カバルドン,すなあらし
15245,カバルドン,こらえる
15246,カバルドン,ねごと
15247,カバルドン,にほんばれ
15248,カバルドン,かみくだく
15249,カバルドン,からげんき
15250,カバルドン,てだすけ
15251,カバルドン,ハイパーボイス
15252,カバルドン,がんせきふうじ
15253,カバルドン,マッドショット
15254,カバルドン,だいちのちから
15255,カバルドン,ギガインパクト
15256,カバルドン,かみなりのキバ
15257,カバルドン,こおりのキバ
15258,カバルドン,ほのおのキバ
15259,カバルドン,アイアンヘッド
15260,カバルドン,ストーンエッジ
15261,カバルドン,ステルスロック
15262,カバルドン,ヘビーボンバー
15263,カバルドン,じならし
15264,カバルドン,じだんだ
15265,カバルドン,ボディプレス
15266,カバルドン,テラバースト
15267,カバルドン,ふきとばし
15268,カバルドン,のろい
15269,カバルドン,たくわえる
15270,カバルドン,はきだす
15271,カバルドン,のみこむ
15272,メグロコ,にらみつける
15273,メグロコ,つけあがる
15274,メグロコ,すなかけ
15275,メグロコ,つめとぎ
15276,メグロコ,すなじごく
15277,メグロコ,こわいかお
15278,メグロコ,かみつく
15279,メグロコ,いちゃもん
15280,メグロコ,あなをほる
15281,メグロコ,いばる
15282,メグロコ,かみくだく
15283,メグロコ,すなあらし
15284,メグロコ,イカサマ
15285,メグロコ,じしん
15286,メグロコ,あばれる
15287,メグロコ,のしかかり
15288,メグロコ,とっしん
15289,メグロコ,じしん
15290,メグロコ,あなをほる
15291,メグロコ,ねむる
15292,メグロコ,いわなだれ
15293,メグロコ,みがわり
15294,メグロコ,どろぼう
15295,メグロコ,まもる
15296,メグロコ,こわいかお
15297,メグロコ,ヘドロばくだん
15298,メグロコ,どろかけ
15299,メグロコ,すなあらし
15300,メグロコ,こらえる
15301,メグロコ,ねごと
15302,メグロコ,かみくだく
15303,メグロコ,からげんき
15304,メグロコ,ちょうはつ
15305,メグロコ,てだすけ
15306,メグロコ,かわらわり
15307,メグロコ,がんせきふうじ
15308,メグロコ,マッドショット
15309,メグロコ,なげつける
15310,メグロコ,あくのはどう
15311,メグロコ,だいちのちから
15312,メグロコ,シャドークロー
15313,メグロコ,かみなりのキバ
15314,メグロコ,ほのおのキバ
15315,メグロコ,ストーンエッジ
15316,メグロコ,ステルスロック
15317,メグロコ,くさむすび
15318,メグロコ,イカサマ
15319,メグロコ,じならし
15320,メグロコ,バークアウト
15321,メグロコ,じだんだ
15322,メグロコ,テラバースト
15323,メグロコ,すてみタックル
15324,メグロコ,カウンター
15325,メグロコ,うらみ
15326,メグロコ,アクアテール
15327,ワルビル,すなかけ
15328,ワルビル,にらみつける
15329,ワルビル,つめとぎ
15330,ワルビル,つけあがる
15331,ワルビル,すなじごく
15332,ワルビル,こわいかお
15333,ワルビル,かみつく
15334,ワルビル,いちゃもん
15335,ワルビル,あなをほる
15336,ワルビル,いばる
15337,ワルビル,かみくだく
15338,ワルビル,すなあらし
15339,ワルビル,イカサマ
15340,ワルビル,じしん
15341,ワルビル,あばれる
15342,ワルビル,のしかかり
15343,ワルビル,とっしん
15344,ワルビル,けたぐり
15345,ワルビル,じしん
15346,ワルビル,あなをほる
15347,ワルビル,ねむる
15348,ワルビル,いわなだれ
15349,ワルビル,みがわり
15350,ワルビル,どろぼう
15351,ワルビル,まもる
15352,ワルビル,こわいかお
15353,ワルビル,ヘドロばくだん
15354,ワルビル,どろかけ
15355,ワルビル,すなあらし
15356,ワルビル,こらえる
15357,ワルビル,ねごと
15358,ワルビル,かみくだく
15359,ワルビル,からげんき
15360,ワルビル,ちょうはつ
15361,ワルビル,てだすけ
15362,ワルビル,かわらわり
15363,ワルビル,がんせきふうじ
15364,ワルビル,つばめがえし
15365,ワルビル,ドラゴンクロー
15366,ワルビル,マッドショット
15367,ワルビル,なげつける
15368,ワルビル,あくのはどう
15369,ワルビル,だいちのちから
15370,ワルビル,シャドークロー
15371,ワルビル,かみなりのキバ
15372,ワルビル,ほのおのキバ
15373,ワルビル,ストーンエッジ
15374,ワルビル,ステルスロック
15375,ワルビル,くさむすび
15376,ワルビル,ローキック
15377,ワルビル,イカサマ
15378,ワルビル,じならし
15379,ワルビル,ドラゴンテール
15380,ワルビル,バークアウト
15381,ワルビル,じだんだ
15382,ワルビル,テラバースト
15383,ワルビル,すてみタックル
15384,ワルビル,カウンター
15385,ワルビル,うらみ
15386,ワルビル,アクアテール
15387,ワルビアル,すなかけ
15388,ワルビアル,にらみつける
15389,ワルビアル,つめとぎ
15390,ワルビアル,つけあがる
15391,ワルビアル,すなじごく
15392,ワルビアル,こわいかお
15393,ワルビアル,かみつく
15394,ワルビアル,いちゃもん
15395,ワルビアル,あなをほる
15396,ワルビアル,いばる
15397,ワルビアル,かみくだく
15398,ワルビアル,すなあらし
15399,ワルビアル,イカサマ
15400,ワルビアル,じしん
15401,ワルビアル,あばれる
15402,ワルビアル,げきりん
15403,ワルビアル,のしかかり
15404,ワルビアル,とっしん
15405,ワルビアル,はかいこうせん
15406,ワルビアル,けたぐり
15407,ワルビアル,じしん
15408,ワルビアル,あなをほる
15409,ワルビアル,ねむる
15410,ワルビアル,いわなだれ
